32,0.26000000000000001,0,0,0,0,0,0,0,0
33,0.26900000000000002,0.040250000000000001,-0.056250000000000015,0.22775000000000001,0.75624999999999998,133.5,149.5,139.5,175.5
34,0.40800000000000003,0.032125000000000015,0.41312500000000002,0.37587500000000001,0.75687499999999996,199.5,164.5,210.5,175.5
35,0.64600000000000002,-0.021250000000000015,-0.033625000000000016,0.66625000000000001,0.74762499999999998,43.5,94.5,65.5,119.5
36,0.57200000000000006,0.023374999999999979,-0.10262499999999998,0.55462500000000003,0.80362500000000003,126.5,182.5,143.5,211.5
37,0.83100000000000007,0.0092499999999999926,-0.049250000000000002,0.82174999999999998,0.76324999999999998,147.5,149.5,173.5,175.5
38,0.73199999999999998,0.016500000000000025,-0.048750000000000002,0.76650000000000007,0.76375000000000004,174.5,149.5,198.5,175.5
39,0.22500000000000001,0.018749999999999999,0.41312500000000002,0.20625000000000002,0.75687499999999996,94.5,8.5,100.5,19.5
40,0.29999999999999999,-0.0012500000000000072,-0.19075,0.31125000000000003,0.74675000000000002,54.5,181.5,64.5,211.5
41,0.29999999999999999,-0.011250000000000007,-0.19075,0.30125000000000002,0.74675000000000002,65.5,181.5,75.5,211.5
42,0.55100000000000005,0.0088749999999999853,0.26937500000000003,0.54012499999999997,0.80062500000000003,57.5,2.5,74.5,19.5
43,0.57200000000000006,0.003749999999999986,0.071750000000000008,0.56625000000000003,0.63424999999999998,38.5,1.5,56.5,19.5
44,0.26800000000000002,0.0071249999999999968,-0.16275000000000001,0.22587499999999999,0.14974999999999999,203.5,56.5,210.5,66.5
45,0.32200000000000001,0.0047499999999999964,0.18987500000000002,0.31725000000000003,0.34612500000000002,199.5,158.5,209.5,163.5
46,0.26800000000000002,0.040250000000000001,-0.055875000000000001,0.22775000000000001,0.16287499999999999,203.5,48.5,209.5,55.5
47,0.372,-0.032749999999999987,-0.033625000000000016,0.40475,0.74762499999999998,139.5,94.5,153.5,119.5
48,0.57200000000000006,0.0047499999999999895,-0.048750000000000002,0.56725000000000003,0.76375000000000004,0.5,120.5,18.5,146.5
49,0.57200000000000006,0.05012500000000001,-0.033625000000000016,0.39387500000000003,0.74762499999999998,46.5,41.5,57.5,66.5
50,0.57200000000000006,0.0027499999999999894,-0.044250000000000018,0.56525000000000003,0.76824999999999999,19.5,120.5,37.5,146.5
51,0.57200000000000006,-0.0012500000000000143,-0.049250000000000002,0.56125000000000003,0.76324999999999998,38.5,120.5,56.5,146.5
52,0.57200000000000006,-0.010374999999999987,-0.031625000000000014,0.58337499999999998,0.74962499999999999,77.5,41.5,96.5,66.5
53,0.57200000000000006,0.023374999999999979,-0.054250000000000013,0.55462500000000003,0.75824999999999998,57.5,120.5,74.5,146.5
54,0.57200000000000006,0.0087499999999999852,-0.049250000000000002,0.57125000000000004,0.76324999999999998,75.5,120.5,93.5,146.5
55,0.57200000000000006,0.0022499999999999929,-0.033625000000000016,0.56474999999999997,0.74762499999999998,193.5,67.5,211.5,92.5
56,0.57200000000000006,0.004249999999999989,-0.049250000000000002,0.56674999999999998,0.76324999999999998,94.5,120.5,112.5,146.5
57,0.57200000000000006,0.003749999999999986,-0.049250000000000002,0.56625000000000003,0.76324999999999998,113.5,120.5,131.5,146.5
58,0.26800000000000002,0.040250000000000001,-0.06012499999999997,0.22775000000000001,0.59612500000000002,154.5,45.5,160.5,66.5
59,0.26800000000000002,-0.012499999999999997,-0.16449999999999998,0.23750000000000002,0.58550000000000002,145.5,42.5,153.5,66.5
60,0.57200000000000006,0.004249999999999989,0.080750000000000002,0.56674999999999998,0.64324999999999999,0.5,1.5,18.5,19.5
61,0.57200000000000006,0.019374999999999983,0.18012500000000001,0.55062500000000003,0.52387499999999998,188.5,21.5,205.5,32.5
62,0.57200000000000006,0.004249999999999989,0.080750000000000002,0.56674999999999998,0.64324999999999999,19.5,1.5,37.5,19.5
63,0.434,-0.024374999999999987,-0.051250000000000004,0.44437500000000002,0.76124999999999998,132.5,120.5,147.5,146.5
64,0.89900000000000002,0.012000000000000014,-0.12499999999999997,0.88700000000000001,0.75,144.5,183.5,172.5,211.5
65,0.63900000000000001,-0.040374999999999994,-0.032125000000000015,0.67837500000000006,0.74912500000000004,22.5,41.5,45.5,66.5
66,0.65000000000000002,0.065250000000000002,-0.033625000000000016,0.62775000000000003,0.74762499999999998,97.5,41.5,115.5,66.5
67,0.63200000000000001,0.018500000000000016,-0.049250000000000002,0.64349999999999996,0.76324999999999998,148.5,120.5,168.5,146.5
68,0.72999999999999998,0.054875000000000028,-0.033625000000000016,0.71112500000000001,0.74762499999999998,171.5,67.5,192.5,92.5
69,0.55600000000000005,0.062125000000000014,-0.033625000000000016,0.53087499999999999,0.74762499999999998,155.5,67.5,170.5,92.5
70,0.51900000000000002,0.062125000000000014,-0.033625000000000016,0.53087499999999999,0.74762499999999998,139.5,67.5,154.5,92.5
71,0.72799999999999998,0.029374999999999988,-0.049250000000000002,0.68562500000000004,0.76324999999999998,169.5,120.5,190.5,146.5
72,0.74099999999999999,0.057500000000000023,-0.033625000000000016,0.6825,0.74762499999999998,96.5,67.5,116.5,92.5
73,0.33900000000000002,-0.0028749999999999965,-0.033625000000000016,0.34087499999999998,0.74762499999999998,84.5,67.5,95.5,92.5
74,0.27300000000000002,-0.11987500000000001,-0.22237500000000002,0.22387500000000002,0.74637500000000001,17.5,180.5,28.5,211.5
75,0.61899999999999999,0.061125000000000013,-0.033625000000000016,0.65487499999999998,0.74762499999999998,38.5,67.5,57.5,92.5
76,0.52400000000000002,0.063625000000000015,-0.033625000000000016,0.53237500000000004,0.74762499999999998,22.5,67.5,37.5,92.5
77,0.90700000000000003,0.062874999999999986,-0.033625000000000016,0.84412500000000001,0.74762499999999998,58.5,67.5,83.5,92.5
78,0.76000000000000001,0.051875000000000032,-0.033625000000000016,0.708125,0.74762499999999998,0.5,67.5,21.5,92.5
79,0.78100000000000003,0.015500000000000014,-0.048750000000000002,0.76550000000000007,0.76375000000000004,0.5,93.5,24.5,119.5
80,0.60499999999999998,0.059874999999999984,-0.033625000000000016,0.59112500000000001,0.74762499999999998,154.5,94.5,171.5,119.5
81,0.78100000000000003,0.015500000000000014,-0.206875,0.76550000000000007,0.76187499999999997,29.5,180.5,53.5,211.5
82,0.622,0.055125,-0.033625000000000016,0.64887499999999998,0.74762499999999998,119.5,94.5,138.5,119.5
83,0.54900000000000004,0.010874999999999978,-0.049250000000000002,0.54212499999999997,0.76324999999999998,25.5,93.5,42.5,119.5
84,0.55600000000000005,-0.034999999999999989,-0.033625000000000016,0.58999999999999997,0.74762499999999998,66.5,94.5,86.5,119.5
85,0.73099999999999998,0.052500000000000026,-0.054250000000000013,0.67749999999999999,0.75824999999999998,191.5,120.5,211.5,146.5
86,0.59999999999999998,-0.043750000000000018,-0.033625000000000016,0.64375000000000004,0.74762499999999998,172.5,94.5,194.5,119.5
87,0.93000000000000005,-0.019874999999999986,-0.033625000000000016,0.94887500000000002,0.74762499999999998,87.5,94.5,118.5,119.5
88,0.58599999999999997,-0.035125000000000024,-0.033625000000000016,0.62112500000000004,0.74762499999999998,117.5,67.5,138.5,92.5
89,0.56600000000000006,-0.045124999999999971,-0.033625000000000016,0.61112500000000003,0.74762499999999998,0.5,41.5,21.5,66.5
90,0.57200000000000006,0.0042499999999999968,-0.033625000000000016,0.56674999999999998,0.74762499999999998,58.5,41.5,76.5,66.5
91,0.32900000000000001,0.035750000000000018,-0.19075,0.34825,0.74675000000000002,90.5,181.5,100.5,211.5
92,0.372,-0.032249999999999987,-0.033625000000000016,0.40525,0.74762499999999998,116.5,41.5,130.5,66.5
93,0.32900000000000001,-0.019249999999999986,-0.19075,0.29325000000000001,0.74675000000000002,101.5,181.5,111.5,211.5
94,0.57200000000000006,0.0047499999999999999,0.22737499999999997,0.56725000000000003,0.75862499999999999,75.5,2.5,93.5,19.5
95,0.44400000000000001,-0.043624999999999969,-0.200125,0.48762500000000003,-0.043875000000000004,94.5,2.5,111.5,7.5
96,0.28100000000000003,-0.0001249999999999929,0.56100000000000005,0.28112500000000001,0.81100000000000005,199.5,149.5,208.5,157.5
97,0.56100000000000005,0.013000000000000001,-0.044999999999999971,0.51300000000000001,0.57999999999999996,195.5,99.5,211.5,119.5
98,0.61499999999999999,0.041249999999999988,-0.046874999999999986,0.60375000000000001,0.796875,38.5,148.5,56.5,175.5
99,0.47999999999999998,0.016625000000000008,-0.04449999999999997,0.485375,0.58050000000000002,137.5,20.5,152.5,40.5
100,0.61499999999999999,0.011249999999999989,-0.046874999999999986,0.57374999999999998,0.796875,57.5,148.5,75.5,175.5
101,0.56400000000000006,0.018374999999999982,-0.04449999999999997,0.54962500000000003,0.58050000000000002,119.5,20.5,136.5,40.5
102,0.34400000000000003,-0.017750000000000002,-0.039374999999999993,0.41975000000000001,0.80437500000000006,76.5,148.5,90.5,175.5
103,0.61499999999999999,0.011249999999999989,-0.28450000000000003,0.57374999999999998,0.59050000000000002,173.5,183.5,191.5,211.5
104,0.61799999999999999,0.045374999999999978,-0.041875000000000002,0.57662500000000005,0.801875,115.5,148.5,132.5,175.5
105,0.25800000000000001,0.035750000000000004,-0.037749999999999999,0.22325,0.77475000000000005,140.5,149.5,146.5,175.5
106,0.25800000000000001,-0.09325,-0.28274999999999995,0.21925,0.77975000000000005,6.5,177.5,16.5,211.5
107,0.53400000000000003,0.039375000000000028,-0.041875000000000002,0.57062500000000005,0.801875,97.5,148.5,114.5,175.5
108,0.25800000000000001,0.050875000000000004,-0.041875000000000002,0.207125,0.801875,91.5,148.5,96.5,175.5
109,0.93500000000000005,0.047625000000000015,-0.03949999999999998,0.89137500000000003,0.58550000000000002,175.5,46.5,202.5,66.5
110,0.61799999999999999,0.045374999999999978,-0.03949999999999998,0.57662500000000005,0.58550000000000002,39.5,20.5,56.5,40.5
111,0.60499999999999998,0.021750000000000002,-0.04449999999999997,0.58425000000000005,0.58050000000000002,169.5,20.5,187.5,40.5
112,0.61499999999999999,0.041249999999999988,-0.28450000000000003,0.60375000000000001,0.59050000000000002,19.5,147.5,37.5,175.5
113,0.61499999999999999,0.011249999999999989,-0.28450000000000003,0.57374999999999998,0.59050000000000002,0.5,147.5,18.5,175.5
114,0.41300000000000003,0.038374999999999999,-0.03949999999999998,0.44462499999999999,0.58550000000000002,161.5,46.5,174.5,66.5
115,0.47900000000000004,0.0081250000000000037,-0.04449999999999997,0.47687499999999999,0.58050000000000002,85.5,20.5,100.5,40.5
116,0.36099999999999999,-0.025625000000000002,-0.050499999999999975,0.38062499999999999,0.69950000000000001,131.5,42.5,144.5,66.5
117,0.61799999999999999,0.04037499999999998,-0.049499999999999975,0.57162500000000005,0.57550000000000001,101.5,20.5,118.5,40.5
118,0.50800000000000001,-0.042875000000000003,-0.044499999999999984,0.550875,0.58050000000000002,0.5,20.5,19.5,40.5
119,0.78600000000000003,-0.028874999999999994,-0.04349999999999999,0.81487500000000002,0.58150000000000002,57.5,20.5,84.5,40.5
120,0.52900000000000003,-0.016750000000000001,-0.044499999999999984,0.54574999999999996,0.58050000000000002,20.5,20.5,38.5,40.5
121,0.51000000000000001,-0.041375000000000002,-0.27387499999999998,0.55237500000000006,0.56987500000000002,192.5,184.5,211.5,211.5
122,0.47000000000000003,0.00062500000000000717,-0.044499999999999984,0.46937499999999999,0.58050000000000002,153.5,20.5,168.5,40.5
123,0.38,-0.015124999999999996,-0.19075,0.391125,0.74675000000000002,76.5,181.5,89.5,211.5
124,0.55100000000000005,0.19737499999999999,-0.28737499999999994,0.35362500000000002,0.80637500000000006,0.5,176.5,5.5,211.5
125,0.38,-0.011124999999999996,-0.19075,0.395125,0.74675000000000002,112.5,181.5,125.5,211.5
126,0.57200000000000006,0.004249999999999989,0.24312500000000001,0.56674999999999998,0.46187500000000004,188.5,33.5,206.5,40.5
